Equipment_ID,Failure_Risk,Tool_Wear,Maintenance_Priority,Next_Maintenance,Days_Until_Maintenance
9040,0.1830577117393358,104.96029226438476,Low,Immediate,0.0
9041,0.07089727143223713,100.85024540837475,Low,Within 1 week,1.0
9042,0.3323070970222609,109.8440977816304,Low,Immediate,0.0
9043,0.14891180291828113,78.15303802028478,Low,Within 1 week,2.0
9044,0.21917704614615285,110.85964265017743,Low,Within 1 week,1.0
9045,0.07806462739952831,97.38948293428152,Low,Within 1 week,1.0
9046,0.051555026345377716,100.87675619697167,Low,Immediate,0.0
9047,0.07373683997879305,106.72471174264656,Low,Immediate,0.0
9048,0.17983933223405857,97.1640956599266,Low,Within 1 week,1.0
9049,0.22449534693501008,107.86745918345872,Low,Within 1 week,1.0
9050,0.09650184386641174,105.71639018260021,Low,Within 1 week,1.0
9051,0.1673099837052081,103.49365125443089,Low,Within 1 week,1.0
9052,0.1834503724435023,106.41402027957417,Low,Within 1 week,1.0
9053,0.06673096131708915,104.74563848717474,Low,Within 1 week,1.0
9054,0.055869388519211756,98.28622987901414,Low,Within 1 week,1.0
9055,0.10156431428634552,105.53772118500986,Low,Within 1 week,1.0
9056,0.10524221477060414,104.14421007861945,Low,Within 1 week,1.0
9057,0.1794956440816198,105.97374537924821,Low,Within 1 week,1.0
9058,0.14327910927175747,108.66439119769367,Low,Within 1 week,1.0
9059,0.13205984986368033,104.64149152611799,Low,Immediate,0.0
9060,0.08833758012459601,103.41407096980673,Low,Immediate,0.0
9061,0.3797333985920081,90.70154049826135,Low,Immediate,0.0
9062,0.19750762948043288,109.05748389042661,Low,Within 1 week,1.0
9063,0.11307175918714296,103.34352038154172,Low,Immediate,0.0
9064,0.054472117511882814,105.31109809294531,Low,Immediate,0.0
9065,0.022887880490225276,102.61369773687946,Low,Within 1 week,1.0
9066,0.05359295849457371,76.539250432536,Low,Within 1 week,2.0
9067,0.165210683045024,105.98726473585916,Low,Within 1 week,1.0
9068,0.12182696591539742,106.9674942477178,Low,Within 1 week,1.0
9069,0.338370113277782,99.28299615104488,Low,Immediate,0.0
9070,0.12416818671559467,105.01639518929709,Low,Within 1 week,1.0
9071,0.08427521513400663,102.83675520526053,Low,Within 1 week,1.0
9072,0.032988881698136685,98.86079872003532,Low,Within 1 week,1.0
9073,0.18266005699254403,102.81901808178934,Low,Within 1 week,1.0
9074,0.06778303862051939,111.10804835540735,Low,Immediate,0.0
9075,0.0934479144781088,108.39516019271292,Low,Within 1 week,1.0
9076,0.1559499018783995,97.68173104348833,Low,Within 1 week,1.0
9077,0.04108273119263145,96.66819639764984,Low,Within 1 week,1.0
9078,0.5584103395320572,105.83619826180593,Medium,Immediate,0.0
9079,0.028406159865280087,98.54487937689296,Low,Within 1 week,1.0
9080,0.04559674019971598,110.3735404799894,Low,Within 1 week,1.0
9081,0.06667686547051263,100.06614077773332,Low,Within 1 week,1.0
9082,0.8513212856261236,108.63740811067292,High,Immediate,0.0
9083,0.15622887777851258,103.4405880098737,Low,Immediate,0.0
9084,0.031817582801844296,101.44766502888227,Low,Immediate,0.0
9085,0.017167702634654277,100.34378134755221,Low,Within 1 week,1.0
9086,0.08346077010792685,101.79941062407364,Low,Immediate,0.0
9087,0.282214205833169,104.54931696159423,Low,Within 1 week,1.0
9088,0.1928866261000431,102.95194815569157,Low,Within 1 week,1.0
9089,0.17512412247339998,105.35326683812384,Low,Within 1 week,1.0
9090,0.17268630361606202,103.47256788971204,Low,Immediate,0.0
9091,0.04702321297563532,104.75449511999477,Low,Immediate,0.0
9092,0.03583214774701164,103.69476379171671,Low,Within 1 week,1.0
9093,0.1121218662294619,102.66695622023296,Low,Immediate,0.0
9094,0.03180185561453241,86.89071315635216,Low,Immediate,0.0
9095,0.0949808454513087,106.38804692751397,Low,Within 1 week,1.0
9096,0.08952459789178344,104.59035005455955,Low,Within 1 week,1.0
9097,0.09668192170215834,100.59381486463217,Low,Within 1 week,1.0
9098,0.48547882989238117,103.4858834261642,Medium,Immediate,0.0
9099,0.058334933397602484,117.707850385541,Low,Within 1 week,1.0
9100,0.6582571957979357,87.95204626091045,Medium,Immediate,0.0
9101,0.06311957419057636,102.64464706835109,Low,Within 1 week,1.0
9102,0.11517161998841735,117.90905910307382,Low,Within 1 week,1.0
9103,0.14060657365425513,105.30946170267833,Low,Within 1 week,1.0
9104,0.07169146566338473,106.32016798924127,Low,Within 1 week,1.0
9105,0.06835867807511871,106.63195656236472,Low,Within 1 week,1.0
9106,0.15744357484950067,105.3578149413126,Low,Within 1 week,1.0
9107,0.246819582247924,105.32932288673989,Low,Within 1 week,1.0
9108,0.1826678399358756,101.92650332486346,Low,Within 1 week,1.0
9109,0.9852066427783867,109.21492116114734,High,Immediate,0.0
9110,0.07979173656693325,103.9421638391372,Low,Within 1 week,1.0
9111,0.10956802396057644,102.17657678431456,Low,Immediate,0.0
9112,0.18410056167148273,106.44769736775523,Low,Within 1 week,1.0
9113,0.12328300971799581,107.05713066277922,Low,Within 1 week,1.0
9114,0.052385564307106225,104.67120874153927,Low,Within 1 week,1.0
9115,0.0828293017907548,104.9514968290271,Low,Within 1 week,1.0
9116,0.13425540310952433,103.29549207782414,Low,Within 1 week,1.0
9117,0.233302554988805,104.7583477032431,Low,Immediate,0.0
9118,0.07852244915431258,108.4831775517996,Low,Immediate,0.0
9119,0.08140823032077878,102.6231555710927,Low,Within 1 week,1.0
9120,0.10789887923130503,100.20828973873522,Low,Within 1 week,1.0
9121,0.0413599301840142,100.55195636089196,Low,Within 1 week,1.0
9122,0.02016639195759792,104.98573502334615,Low,Within 1 week,1.0
9123,0.028364345254902976,105.066566415994,Low,Within 1 week,1.0
9124,0.7513995214472573,104.34586083184034,High,Immediate,0.0
9125,0.15709893989174892,102.77080966402865,Low,Within 1 week,1.0
9126,0.07683889271990138,105.3364126547383,Low,Within 1 week,1.0
9127,0.04614150971182865,104.47518241572128,Low,Within 1 week,1.0
9128,0.12006334615086715,103.40246058218919,Low,Immediate,0.0
9129,0.05283382990089105,104.89972453947195,Low,Within 1 week,1.0
9130,0.16434987918235155,101.46866482882858,Low,Within 1 week,1.0
9131,0.18317421437928774,97.10547756950247,Low,Within 1 week,1.0
9132,0.1794458116722927,102.79270703535413,Low,Within 1 week,1.0
9133,0.14882857098516913,104.87076614962358,Low,Within 1 week,1.0
9134,0.16568273333559863,106.94883884560181,Low,Within 1 week,1.0
9135,0.08546833050377992,103.54181620662925,Low,Within 1 week,1.0
9136,0.0779260173732578,103.94002665112617,Low,Within 1 week,1.0
9137,0.08683281433653493,102.20832678787104,Low,Within 1 week,1.0
9138,0.14101019398346856,104.8879427125978,Low,Immediate,0.0
9139,0.12423639662826627,105.0663186946318,Low,Within 1 week,1.0
9140,0.17952455969782047,111.79566825201131,Low,Within 1 week,1.0
9141,0.2894065342859109,106.48493879681874,Low,Within 1 week,1.0
9142,0.1352184080280608,104.61856664374763,Low,Within 1 week,1.0
9143,0.10231861673380421,116.61383016900662,Low,Immediate,0.0
9144,0.49217489021781885,104.74535488746012,Medium,Immediate,0.0
9145,0.7446092070418107,118.07899496802688,High,Immediate,0.0
9146,0.0790603398604874,107.0334053428745,Low,Within 1 week,1.0
9147,0.1782560220014764,106.7632495686642,Low,Immediate,0.0
9148,0.07761122211356211,103.26800354605322,Low,Within 1 week,1.0
9149,0.21964502334567496,96.93339623228658,Low,Within 1 week,1.0
9150,0.16867421143211733,101.20627832753593,Low,Within 1 week,1.0
9151,0.12832694304922143,104.25645492786794,Low,Within 1 week,1.0
9152,0.574524440927278,99.16281041246448,Medium,Immediate,0.0
9153,0.17161487879193138,105.58320586137047,Low,Within 1 week,1.0
9154,0.03362772936475111,122.53368158183069,Low,Within 1 week,1.0
9155,0.714952589876889,103.79209656237012,High,Immediate,0.0
9156,0.0757005387489076,101.64300523617246,Low,Within 1 week,1.0
9157,0.11371740083155396,93.84755900284793,Low,Within 1 week,2.0
9158,0.14540710580643582,103.19661424981621,Low,Within 1 week,1.0
9159,0.09824293895682595,101.00542398254787,Low,Within 1 week,1.0
9160,0.08195037375175813,98.2071155435276,Low,Within 1 week,1.0
9161,0.11412901382620136,93.28211742377209,Low,Within 1 week,2.0
9162,0.1029404572101183,103.41322043295106,Low,Within 1 week,1.0
9163,0.16299837454416632,105.82781314346705,Low,Within 1 week,1.0
9164,0.4070574454695648,105.36165348355225,Medium,Immediate,0.0
9165,0.19733472834966037,105.22855350687936,Low,Immediate,0.0
9166,0.0381657592527304,108.15670712380415,Low,Within 1 week,1.0
9167,0.11264334162119177,106.13460694114995,Low,Within 1 week,1.0
9168,0.09935883537305891,106.83606442277502,Low,Within 1 week,1.0
9169,0.11572286311776062,104.54572422948156,Low,Immediate,0.0
9170,0.03222990706622289,102.93223416975654,Low,Within 1 week,1.0
9171,0.14741149733776385,102.7684278499174,Low,Within 1 week,1.0
9172,0.0727669368275249,116.43970709368543,Low,Within 1 week,1.0
9173,0.13220885796726556,103.25727218116867,Low,Within 1 week,1.0
9174,0.1392836846565032,109.31767526305822,Low,Immediate,0.0
9175,0.10771955901401764,102.8477240834527,Low,Within 1 week,1.0
9176,0.19011935146487882,101.34419419067468,Low,Within 1 week,1.0
9177,0.1321812538090927,107.92497333044639,Low,Immediate,0.0
9178,0.06938209449657623,98.08097809939531,Low,Within 1 week,1.0
9179,0.08850313234821322,115.5827946096115,Low,Immediate,0.0
9180,0.10365627146653698,114.8554673881609,Low,Within 1 week,1.0
9181,0.19576753662185598,104.7088166750482,Low,Within 1 week,1.0
9182,0.12904900442396486,105.15198950552406,Low,Immediate,0.0
9183,0.32503962340042747,103.20656000704848,Low,Immediate,0.0
9184,0.05784549203627318,101.2247519952175,Low,Immediate,0.0
9185,0.26436656945486076,136.02359586233067,Low,Within 1 week,1.0
9186,0.16576707923595219,107.65246856386565,Low,Within 1 week,1.0
9187,0.16909684861794727,105.73825892476216,Low,Immediate,0.0
9188,0.030624866491830348,104.91899486100071,Low,Within 1 week,1.0
9189,0.10797112048683301,109.91835414599936,Low,Within 1 week,1.0
9190,0.08262922982095612,96.97750624542579,Low,Within 1 week,1.0
9191,0.3837827634139587,96.38629279149015,Low,Immediate,0.0
9192,0.351813318233184,103.77437259104595,Low,Immediate,0.0
9193,0.15227419841635753,105.63779132520922,Low,Within 1 week,1.0
9194,0.1270770522694187,100.00722876314398,Low,Within 1 week,1.0
9195,0.14169128236514122,104.36144243549906,Low,Within 1 week,1.0
9196,0.10183073629588117,103.15547130235952,Low,Within 1 week,1.0
9197,0.06869474530941891,112.23204547295701,Low,Within 1 week,1.0
9198,0.1726837368717969,109.46944821571606,Low,Within 1 week,1.0
9199,0.022938160894256314,104.43015562720733,Low,Immediate,0.0
9200,0.9764899414177034,91.60029103452996,High,Immediate,0.0
9201,0.7920373978269921,95.96179096199869,High,Immediate,0.0
9202,0.23241978776780145,99.00970834747676,Low,Within 1 week,1.0
9203,0.12917587707340475,100.86021725693692,Low,Within 1 week,1.0
9204,0.07702316778526588,107.88080412186889,Low,Within 1 week,1.0
9205,0.08313997047556164,102.08468816549993,Low,Within 1 week,1.0
9206,0.4338560252975911,108.80549536375996,Medium,Immediate,0.0
9207,0.3015437873783237,108.62366604943729,Low,Immediate,0.0
9208,0.07934294639599558,105.37646835927791,Low,Within 1 week,1.0
9209,0.1343473096732323,102.99153515731209,Low,Immediate,0.0
9210,0.13308794314170252,108.34268626088227,Low,Immediate,0.0
9211,0.13270824644504103,104.14416584158833,Low,Within 1 week,1.0
9212,0.4451596375889041,101.595541077295,Medium,Immediate,0.0
9213,0.08706810544258721,87.36298056793716,Low,Within 1 week,2.0
9214,0.17021828556752272,105.66575315326548,Low,Within 1 week,1.0
9215,0.13353038406248652,104.24196860448876,Low,Immediate,0.0
9216,0.15314265295868537,103.84403386812899,Low,Within 1 week,1.0
9217,0.18900124037677063,104.23568665341288,Low,Within 1 week,1.0
9218,0.32560681713258544,89.23198625138876,Low,Immediate,0.0
9219,0.19046443114477302,104.51922507527173,Low,Within 1 week,1.0
9220,0.894440782397174,108.09353505595723,High,Immediate,0.0
9221,0.07665558696565059,103.1405796582165,Low,Within 1 week,1.0
9222,0.14148979201511047,104.32697719276564,Low,Within 1 week,1.0
9223,0.030320306247596397,105.25486857796245,Low,Within 1 week,1.0
9224,0.11832332217774674,100.93226740654349,Low,Within 1 week,1.0
9225,0.050743914141592905,107.01655679983881,Low,Immediate,0.0
9226,0.04479205840074952,99.53600579904426,Low,Immediate,0.0
9227,0.07390707661723753,111.59296056450643,Low,Within 1 week,1.0
9228,0.17609057221647328,105.47586293947936,Low,Immediate,0.0
9229,0.12166232574422745,106.92215506888772,Low,Within 1 week,1.0
9230,0.08390202496011549,98.9130837460081,Low,Immediate,0.0
9231,0.031267076883850095,110.92660111308591,Low,Within 1 week,1.0
9232,0.17816989481280607,105.22741668278161,Low,Within 1 week,1.0
9233,0.19555216157178318,99.13939816608928,Low,Within 1 week,1.0
9234,0.04126447436351069,101.28260470310107,Low,Immediate,0.0
9235,0.17144074164821546,125.35320500057516,Low,Within 1 week,1.0
9236,0.04379123189719618,103.58441561276784,Low,Within 1 week,1.0
9237,0.18619181502834045,102.4098802518379,Low,Within 1 week,1.0
9238,0.09476125774484277,100.52817124078383,Low,Immediate,0.0
9239,0.10968221883205874,104.26515044334548,Low,Within 1 week,1.0
9240,0.1253843334495437,105.85481616729713,Low,Within 1 week,1.0
9241,0.09795631651666038,105.07805335742819,Low,Within 1 week,1.0
9242,0.022883194294693664,103.68647411953454,Low,Within 1 week,1.0
9243,0.17307928137347592,111.81104169697973,Low,Immediate,0.0
9244,0.09513416982804467,96.59054254657258,Low,Within 1 week,1.0
9245,0.08868028422647604,95.8816166896367,Low,Within 1 week,1.0
9246,0.06541636799694615,102.39139808013172,Low,Within 1 week,1.0
9247,0.05177362118848704,97.45894547952877,Low,Immediate,0.0
9248,0.11957978394888333,104.63009304859834,Low,Within 1 week,1.0
9249,0.12481895754816229,107.93253217255538,Low,Within 1 week,1.0
9250,0.16002194221563648,105.55869802632412,Low,Within 1 week,1.0
9251,0.1471286435193649,102.86874289608708,Low,Within 1 week,1.0
9252,0.1296684290868689,95.56308926459968,Low,Within 1 week,2.0
9253,0.08379679199234054,105.46714272045641,Low,Immediate,0.0
9254,0.06586340931751918,100.59188874040484,Low,Within 1 week,1.0
9255,0.10359267515421769,102.97878246605872,Low,Within 1 week,1.0
9256,0.08651908475887458,101.73278072927309,Low,Immediate,0.0
9257,0.14189213452118382,104.82228165284232,Low,Within 1 week,1.0
9258,0.11652074621033126,102.58700998066783,Low,Within 1 week,1.0
9259,0.03368039400713129,101.27162324852617,Low,Immediate,0.0
9260,0.06465393652699711,91.76665634937301,Low,Within 1 week,2.0
9261,0.024563002829442144,100.93161980884055,Low,Immediate,0.0
9262,0.11300990483136897,105.55230638784992,Low,Within 1 week,1.0
9263,0.08847792072063951,106.27276617064072,Low,Within 1 week,1.0
9264,0.13671881236855865,105.31864643436634,Low,Within 1 week,1.0
9265,0.19760128499820243,103.89679654512611,Low,Immediate,0.0
9266,0.1100333990557778,104.50476943311386,Low,Within 1 week,1.0
9267,0.14770525140420301,103.09165514214111,Low,Within 1 week,1.0
9268,0.19006725654201925,89.52483322968442,Low,Within 1 week,2.0
9269,0.28594846204078606,104.33707386932844,Low,Within 1 week,1.0
9270,0.10887703647619293,100.36169825815308,Low,Within 1 week,1.0
9271,0.23701382933602455,102.46699155883933,Low,Within 1 week,1.0
9272,0.18518794418901333,102.71686198304911,Low,Within 1 week,1.0
9273,0.13558805956274717,100.99893733467164,Low,Within 1 week,1.0
9274,0.1703367816962399,105.15822781609181,Low,Immediate,0.0
9275,0.018546469582476733,97.51826483852558,Low,Within 1 week,1.0
9276,0.1114197179227454,99.11279558556767,Low,Immediate,0.0
9277,0.09688616180440655,101.95941489897393,Low,Within 1 week,1.0
9278,0.09219050600382825,103.94861068845597,Low,Within 1 week,1.0
9279,0.1556474648164377,104.97121974311537,Low,Within 1 week,1.0
9280,0.2608798035705132,107.16280411190843,Low,Within 1 week,1.0
9281,0.08245961959139018,105.25841125620477,Low,Within 1 week,1.0
9282,0.07298888767435326,105.45666871933224,Low,Within 1 week,1.0
9283,0.102846876433744,108.15572761075666,Low,Within 1 week,1.0
9284,0.07581818183671016,118.22723442080441,Low,Within 1 week,1.0
9285,0.13161328255942709,107.05741572969275,Low,Within 1 week,1.0
9286,0.15932857505266626,103.64461402283575,Low,Within 1 week,1.0
9287,0.10027311971020188,97.46274860061577,Low,Within 1 week,1.0
9288,0.1756883117716817,104.17184491477254,Low,Within 1 week,1.0
9289,0.07841392825021315,109.0171625639897,Low,Within 1 week,1.0
9290,0.04312312333857237,101.92930505344225,Low,Within 1 week,1.0
9291,0.1498300484681581,104.61803457775,Low,Within 1 week,1.0
9292,0.10581074798230522,101.92722260336059,Low,Within 1 week,1.0
9293,0.22382172280856724,104.78082597433675,Low,Within 1 week,1.0
9294,0.10975427703731919,104.65662419240543,Low,Within 1 week,1.0
9295,0.12085633817383473,103.34141377472504,Low,Within 1 week,1.0
9296,0.741405531424531,122.56985168433717,High,Immediate,0.0
9297,0.23696191925861362,103.64701880712236,Low,Within 1 week,1.0
9298,0.022608298297850257,106.09115083888125,Low,Within 1 week,1.0
9299,0.19096217957663605,110.46426670713684,Low,Within 1 week,1.0
9300,0.09808952596447129,113.15184016671441,Low,Within 1 week,1.0
9301,0.13007899200231335,99.97028904252136,Low,Within 1 week,1.0
9302,0.25786269329941264,104.54039665265095,Low,Within 1 week,1.0
9303,0.09567862715930754,103.65804807171578,Low,Within 1 week,1.0
9304,0.0831792307790554,123.17908331006954,Low,Within 1 week,1.0
9305,0.11269834741397516,100.45022412675704,Low,Immediate,0.0
9306,0.2711321235824423,98.98225001632008,Low,Within 1 week,1.0
9307,0.1423956641385629,109.96009004405293,Low,Within 1 week,1.0
9308,0.08149747150836116,101.06085886002087,Low,Immediate,0.0
9309,0.1288709431171494,100.12460681157494,Low,Within 1 week,1.0
9310,0.24187937608599963,123.18340387252935,Low,Within 1 week,1.0
